stock_id,name,market,sec_kind,date,count,reason,close,per,source,asof
4991,環宇-KY,tpex,普通股,2026-08-10,19,最近六個營業日(含當日)累積之最後成交價漲幅達39.13%(第一款),511.00,211.16,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-08-11,18,當日本益比為198.76、股價淨值比為13.64且為其所屬產業類別股價淨值比之2.77倍、當日週轉率達7.86%、星洲瑞銀證券公司當日買進該有價證券之成交金額達,481.00,198.76,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-08-12,15,當日本益比為200.21、股價淨值比為13.74且為其所屬產業類別股價淨值比之2.73倍、當日週轉率達9.55%(第六款),484.50,200.21,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-08-13,13,當日本益比為197.52、股價淨值比為13.56且為其所屬產業類別股價淨值比之2.73倍、當日週轉率達7.14%、美商高盛亞證券公司當日買進該有價證券之成交金額,478.00,197.52,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-08-21,30,當日本益比為198.76、股價淨值比為13.64且為其所屬產業類別股價淨值比之2.97倍、當日週轉率達7.34%、星洲瑞銀證券公司當日賣出該有價證券之成交金額達,481.00,198.76,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-08-27,27,當日本益比為167.60、股價淨值比為14.65且為其所屬產業類別股價淨值比之3.03倍、當日週轉率達6.73%、單一投資人當日買進該有價證券之成交金額達6.3,538.00,167.60,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-08-28,23,當日本益比為161.99、股價淨值比為14.16且為其所屬產業類別股價淨值比之2.92倍、當日週轉率達7.78%、單一投資人當日賣出該有價證券之成交金額達6.2,520.00,161.99,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-08-31,24,當日本益比為167.91、股價淨值比為14.68且為其所屬產業類別股價淨值比之3.05倍、當日週轉率達5.06%(第六款),539.00,167.91,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-09-01,25,當日本益比為169.47、股價淨值比為14.81且為其所屬產業類別股價淨值比之2.97倍、當日週轉率達7.67%(第六款),544.00,169.47,tpex-attention,2026-09-07
4991,環宇-KY,tpex,普通股,2026-09-03,23,當日本益比為150.93、股價淨值比為13.19且為其所屬產業類別股價淨值比之2.75倍、當日週轉率達11.08%(第六款),484.50,150.93,tpex-attention,2026-09-07
5013,強新,tpex,普通股,2026-08-28,23,最近六個營業日(含當日)之日平均成交量較最近六十個營業日日平均成交量放大為6.17倍，當日成交量較最近六十個營業日之日平均成交量放大為22.45倍(第九款),29.80,13.61,tpex-attention,2026-09-07
5274,信驊,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣3545元(第十一款),16750.00,142.12,tpex-attention,2026-09-07
5274,信驊,tpex,普通股,2026-09-07,21,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣3150元(第十一款),19215.00,128.18,tpex-attention,2026-09-07
5289,宜鼎,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)累積之最後成交價漲幅達33.98%(第一款)<br>最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣430元(第十一款),1610.00,21.65,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價漲幅達27.98%，台新證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為97.43%，永豐金證券公,19.55,4.22,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-19,20,最近六個營業日(含當日)累積之最後成交價漲幅達39.87%(第一款)<br>兆豐證券公司當日受託賣出該有價證券之成交量占當日該有價證券總成交量之比率為33.03,21.50,4.64,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-20,18,最近六個營業日(含當日)累積之最後成交價漲幅達47.58%(第一款)<br>台新證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為48.59,23.65,5.11,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-21,30,最近六個營業日(含當日)累積之最後成交價漲幅達59.43%(第一款)<br>凱基證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為54.29,26.00,5.62,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-24,27,最近六個營業日(含當日)累積之最後成交價漲幅達59.6%(第一款)<br>台新證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為38.48%,28.60,6.18,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-25,29,最近六個營業日(含當日)累積之最後成交價漲幅達59.69%(第一款)<br>國票證券公司當日受託買進該有價證券之成交量占當日該有價證券總成交量之比率為33.12,31.45,6.79,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達59.71%(第一款)<br>最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達123.71%(第二款)<,34.55,7.46,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價漲幅達59.72%(第一款)<br>最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達166.83%(第二款)<,38.00,8.21,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-28,23,最近六個營業日(含當日)累積之最後成交價漲幅達39.72%(第一款),34.20,7.39,tpex-attention,2026-09-07
5314,世紀*,tpex,普通股,2026-08-31,24,最近六個營業日(含當日)累積之最後成交價漲幅達35.05%(第一款)<br>最近三十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達146.13%(第二款)<,36.00,7.78,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-13,13,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達161.05%(第二款),62.00,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-14,11,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達165.55%(第二款),63.60,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-17,17,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達184.51%(第二款),68.00,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-18,23,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達177.71%(第二款),72.90,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-20,18,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達196.49%(第二款),71.90,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-21,30,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達203.75%(第二款),72.90,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-24,27,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達227.76%(第二款),78.50,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-25,29,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達231.96%(第二款),81.00,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-26,26,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達239.33%(第二款),81.10,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-27,27,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達257.89%(第二款),85.00,,tpex-attention,2026-09-07
5321,美而快,tpex,普通股,2026-08-31,24,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達268.93%(第二款),86.70,,tpex-attention,2026-09-07
5328,華容,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)之累積週轉率為106.27%，當日週轉率達7.33%(第十款),62.90,139.78,tpex-attention,2026-09-07
5328,華容,tpex,普通股,2026-08-07,21,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達75.4%，當日之前一個營業日當日沖銷成交量占總成交量達65.03%（第十三款),60.80,135.11,tpex-attention,2026-09-07
5328,華容,tpex,普通股,2026-08-12,15,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達72.1%，當日之前一個營業日當日沖銷成交量占總成交量達75.82%（第十三款),67.20,149.33,tpex-attention,2026-09-07
5328,華容,tpex,普通股,2026-08-14,11,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達71.24%，當日之前一個營業日當日沖銷成交量占總成交量達71.86%（第十三款),67.20,94.65,tpex-attention,2026-09-07
5328,華容,tpex,普通股,2026-08-31,24,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達64.83%，當日之前一個營業日當日沖銷成交量占總成交量達69.35%（第十三款),62.10,87.46,tpex-attention,2026-09-07
5328,華容,tpex,普通股,2026-09-01,25,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達162.31%(第二款),62.30,87.75,tpex-attention,2026-09-07
5351,鈺創,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)累積之最後成交價漲幅達40.69%(第一款)<br>當日週轉率達14.87%(第四款),103.00,15.94,tpex-attention,2026-09-07
5351,鈺創,tpex,普通股,2026-08-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達47.36%(第一款)<br>當日週轉率達18.37%(第四款),104.00,16.10,tpex-attention,2026-09-07
5351,鈺創,tpex,普通股,2026-08-10,19,最近六個營業日(含當日)累積之最後成交價漲幅達46.99%(第一款)<br>當日週轉率達13.86%(第四款),114.00,17.65,tpex-attention,2026-09-07
5351,鈺創,tpex,普通股,2026-08-11,18,最近六個營業日(含當日)累積之最後成交價漲幅達41.91%(第一款),119.50,18.50,tpex-attention,2026-09-07
5351,鈺創,tpex,普通股,2026-08-12,15,最近六個營業日(含當日)累積之最後成交價漲幅達34.12%(第一款),122.00,18.89,tpex-attention,2026-09-07
5386,青雲,tpex,普通股,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價跌幅達25.53%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣46元(第一款),228.50,3.24,tpex-attention,2026-09-07
5425,台半,tpex,普通股,2026-08-20,18,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達63%，當日之前一個營業日當日沖銷成交量占總成交量達69.46%（第十三款),90.30,32.84,tpex-attention,2026-09-07
5425,台半,tpex,普通股,2026-09-04,21,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達62.08%，當日之前一個營業日當日沖銷成交量占總成交量達68.51%（第十三款),92.90,33.78,tpex-attention,2026-09-07
5426,振發,tpex,普通股,2026-08-11,18,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達10.22%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,30.80,48.89,tpex-attention,2026-09-07
5432,新門,tpex,普通股,2026-08-17,17,最近六個營業日(含當日)累積之最後成交價漲幅達34.22%(第一款),149.50,16.11,tpex-attention,2026-09-07
5432,新門,tpex,普通股,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價漲幅達32.71%(第一款),153.50,16.54,tpex-attention,2026-09-07
5464,霖宏,tpex,普通股,2026-08-10,19,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達10.46%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,61.70,,tpex-attention,2026-09-07
5464,霖宏,tpex,普通股,2026-08-13,13,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達162.65%(第二款)<br>最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率,74.20,157.87,tpex-attention,2026-09-07
5464,霖宏,tpex,普通股,2026-08-14,11,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達165.02%(第二款),75.40,160.43,tpex-attention,2026-09-07
5464,霖宏,tpex,普通股,2026-08-17,17,最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達163.98%(第二款),75.50,160.64,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-05,21,當日本益比為541.30、股價淨值比為16.62且為其所屬產業類別股價淨值比之4.7倍、當日週轉率達7.99%、單一投資人當日賣出該有價證券之成交金額達1.44,124.50,541.30,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-07,21,當日本益比為536.96、股價淨值比為16.49且為其所屬產業類別股價淨值比之4.75倍、當日週轉率達5.43%(第六款),123.50,536.96,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-11,18,當日本益比為586.96、股價淨值比為18.02且為其所屬產業類別股價淨值比之4.93倍、當日週轉率達12.17%、元大證券公司當日買進該有價證券之成交金額達5,135.00,586.96,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-12,15,當日本益比為645.65、股價淨值比為19.83且為其所屬產業類別股價淨值比之5.31倍、當日週轉率達12.01%、凱基證券公司當日買進該有價證券之成交金額達5,148.50,645.65,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-13,13,最近六個營業日(含當日)累積之最後成交價漲幅達28.17%，當日之成交量較最近六十個營業日日平均成交量放大5.98倍(第三款)<br>當日週轉率達19.18%(,163.00,708.70,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-14,11,最近六個營業日(含當日)累積之最後成交價漲幅達33.97%(第一款)<br>當日之成交量較最近六十個營業日日平均成交量放大6.18倍(第三款)<br>當日週轉率,170.50,132.17,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-17,17,最近六個營業日(含當日)累積之最後成交價漲幅達32.7%(第一款),169.00,131.01,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價漲幅達39.47%(第一款),182.50,141.47,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-19,20,最近六個營業日(含當日)累積之最後成交價漲幅達30.11%(第一款),180.00,139.53,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-27,27,當日本益比為154.26、股價淨值比為23.22且為其所屬產業類別股價淨值比之6.07倍、當日週轉率達8.77%、凱基證券公司當日買進該有價證券之成交金額達6.,199.00,154.26,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-28,23,當日本益比為155.81、股價淨值比為23.45且為其所屬產業類別股價淨值比之5.95倍、當日週轉率達14.51%、元大證券公司當日買進該有價證券之成交金額達1,201.00,155.81,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-08-31,24,當日本益比為158.53、股價淨值比為23.86且為其所屬產業類別股價淨值比之6.13倍、當日週轉率達7.27%、元大證券公司當日賣出該有價證券之成交金額達4.,204.50,158.53,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-09-01,25,當日本益比為155.43、股價淨值比為23.4且為其所屬產業類別股價淨值比之5.96倍、當日週轉率達5.05%(第六款),200.50,155.43,tpex-attention,2026-09-07
5475,德宏,tpex,普通股,2026-09-03,23,當日本益比為141.47、股價淨值比為21.3且為其所屬產業類別股價淨值比之5.75倍、當日週轉率達5.57%(第六款),182.50,141.47,tpex-attention,2026-09-07
5483,中美晶,tpex,普通股,2026-09-01,25,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達10.18%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,183.50,20.46,tpex-attention,2026-09-07
5536,聖暉*,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣164元(第十一款),1070.00,29.72,tpex-attention,2026-09-07
5608,四維航,twse,普通股,2026-08-20,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.42倍。當日之成交量較最近六十個營業日之平均成交量放大為 12.96倍<font color=,17.05,170.50,twse-notice,2026-09-07
5608,四維航,twse,普通股,2026-08-21,3,最近六個營業日累積收盤價漲幅達30.65%。且08月21日之成交量為最近六十個營業日日平均成交量之14.74 倍﹝第三款﹞。且08月21日之週轉率為14.10%,18.75,187.50,twse-notice,2026-09-07
5608,四維航,twse,普通股,2026-08-24,3,最近六個營業日累積收盤價漲幅達25.94%。且08月24日之成交量為最近六十個營業日日平均成交量之10.48 倍﹝第三款﹞。且08月24日之週轉率為12.09%,18.00,180.00,twse-notice,2026-09-07
5904,寶雅*,tpex,普通股,2026-08-11,18,最近六個營業日(含當日)累積之最後成交價漲幅達32.76%(第一款)<br>當日之成交量較最近六十個營業日日平均成交量放大20.94倍(第三款)<br>凱基證券,87.10,25.62,tpex-attention,2026-09-07
5904,寶雅*,tpex,普通股,2026-08-19,20,最近六個營業日(含當日)之日平均成交量較最近六十個營業日日平均成交量放大為7.75倍，當日成交量較最近六十個營業日之日平均成交量放大為5.44倍(第九款),78.00,22.94,tpex-attention,2026-09-07
5904,寶雅*,tpex,普通股,2026-08-24,27,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達11.76%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,75.90,22.32,tpex-attention,2026-09-07
5904,寶雅*,tpex,普通股,2026-08-25,29,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達12.97%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,74.90,22.03,tpex-attention,2026-09-07
5904,寶雅*,tpex,普通股,2026-08-26,26,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達14.25%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,74.80,22.00,tpex-attention,2026-09-07
5904,寶雅*,tpex,普通股,2026-09-02,24,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達19.71%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,73.40,21.59,tpex-attention,2026-09-07
5904,寶雅*,tpex,普通股,2026-09-04,21,最近六個營業日(自當日之前一個營業日起)之借券賣出成交量占總成交量比率達22.54%，當日之前一個營業日借券賣出成交量較最近六十個營業日(自當日之前一個營業日起,72.10,21.21,tpex-attention,2026-09-07
6103,合邦,tpex,普通股,2026-08-26,26,最近六個營業日(含當日)累積之最後成交價漲幅達34.15%(第一款),38.90,97.25,tpex-attention,2026-09-07
6103,合邦,tpex,普通股,2026-08-27,27,最近六個營業日(含當日)累積之最後成交價漲幅達44.04%(第一款),42.75,106.88,tpex-attention,2026-09-07
6103,合邦,tpex,普通股,2026-08-28,23,最近六個營業日(含當日)累積之最後成交價漲幅達59.47%(第一款),47.00,117.50,tpex-attention,2026-09-07
6103,合邦,tpex,普通股,2026-08-31,24,最近六個營業日(含當日)累積之最後成交價漲幅達44.22%(第一款),44.50,111.25,tpex-attention,2026-09-07
6103,合邦,tpex,普通股,2026-09-01,25,最近六個營業日(含當日)累積之最後成交價漲幅達34.55%(第一款),44.60,111.50,tpex-attention,2026-09-07
6103,合邦,tpex,普通股,2026-09-07,21,最近六個營業日(含當日)累積之最後成交價跌幅達30.79%(第一款),34.10,85.25,tpex-attention,2026-09-07
6108,競國,twse,普通股,2026-08-20,1,最近六個營業日累積收盤價漲幅達27.19%。且08月20日之成交量為最近六十個營業日日平均成交量之6.96倍﹝第三款﹞。,26.00,130.00,twse-notice,2026-09-07
6139,亞翔,twse,普通股,2026-09-03,1,09月02日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.45%，且09月02日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為,712.00,14.34,twse-notice,2026-09-07
6152,百一,twse,普通股,2026-08-12,1,最近六個營業日累積收盤價漲幅達32.37%﹝第一款﹞。,16.10,,twse-notice,2026-09-07
6155,鈞寶,twse,普通股,2026-08-17,1,08月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.47%，且08月14日當日沖銷成交量占該日總成交量比率72.46%<font co,60.40,33.56,twse-notice,2026-09-07
6173,信昌電,tpex,普通股,2026-08-13,13,最近六個營業日(含當日)累積之最後成交價漲幅達32.28%(第一款)<br>最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達291.14%(第二款)<,223.50,42.09,tpex-attention,2026-09-07
6173,信昌電,tpex,普通股,2026-08-14,11,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達68.73%，當日之前一個營業日當日沖銷成交量占總成交量達69.84%（第十三款),210.00,39.55,tpex-attention,2026-09-07
6173,信昌電,tpex,普通股,2026-08-17,17,最近六個營業日(含當日)累積之最後成交價漲幅達30.68%(第一款)<br>最近九十個營業日(含當日)起迄兩個營業日之最後成交價漲幅達238.85%(第二款)<,211.00,39.74,tpex-attention,2026-09-07
6173,信昌電,tpex,普通股,2026-08-21,30,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達66.83%，當日之前一個營業日當日沖銷成交量占總成交量達75.85%（第十三款),212.00,39.92,tpex-attention,2026-09-07
6173,信昌電,tpex,普通股,2026-09-01,25,最近六個營業日(含當日)累積之最後成交價漲幅達26.48%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣58元(第一款)<br>最近六個營業日,261.50,49.25,tpex-attention,2026-09-07
6173,信昌電,tpex,普通股,2026-09-02,24,最近六個營業日(含當日)累積之最後成交價漲幅達25.86%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣62.5元(第一款),260.50,49.06,tpex-attention,2026-09-07
6182,合晶,tpex,普通股,2026-08-18,23,最近六個營業日(含當日)之累積週轉率為87.29%，當日週轉率達33.48%(第十款),120.00,521.74,tpex-attention,2026-09-07
6182,合晶,tpex,普通股,2026-08-19,20,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達60.66%，當日之前一個營業日當日沖銷成交量占總成交量達69.92%（第十三款),110.00,478.26,tpex-attention,2026-09-07
6182,合晶,tpex,普通股,2026-08-27,27,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達65.85%，當日之前一個營業日當日沖銷成交量占總成交量達60.67%（第十三款),109.00,473.91,tpex-attention,2026-09-07
61828,合晶八,tpex,其他,2026-08-03,10,最近六個營業日(含當日)累積之最後成交價跌幅達26.5%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣87元(第一款),268.00,,tpex-attention,2026-09-07
61828,合晶八,tpex,其他,2026-08-18,23,最近六個營業日(含當日)累積之最後成交價漲幅達25.64%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣83元(第一款),379.00,,tpex-attention,2026-09-07
61828,合晶八,tpex,其他,2026-08-19,20,最近六個營業日(含當日)累積之最後成交價漲幅達24.59%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣76元(第一款),375.00,,tpex-attention,2026-09-07
6187,萬潤,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣341.66元(第十一款),1175.00,77.87,tpex-attention,2026-09-07
6187,萬潤,tpex,普通股,2026-08-13,13,當日本益比為65.84、股價淨值比為14.52且為其所屬產業類別股價淨值比之2.93倍、當日週轉率達6.38%、元大證券公司當日買進該有價證券之成交金額達22.,1270.00,65.84,tpex-attention,2026-09-07
6187,萬潤,tpex,普通股,2026-08-17,17,當日本益比為71.80、股價淨值比為15.83且為其所屬產業類別股價淨值比之3.26倍、當日週轉率達5.55%、元大證券公司當日買進該有價證券之成交金額達20.,1385.00,71.80,tpex-attention,2026-09-07
6187,萬潤,tpex,普通股,2026-08-19,20,最近六個營業日(含當日)累積之最後成交價漲幅達23.51%且最近六個營業日(含當日)起迄兩個營業日之最後成交價價差達新臺幣150元(第一款),1305.00,67.65,tpex-attention,2026-09-07
6187,萬潤,tpex,普通股,2026-08-27,27,當日本益比為74.13、股價淨值比為16.34且為其所屬產業類別股價淨值比之3.39倍、當日週轉率達5.21%(第六款),1430.00,74.13,tpex-attention,2026-09-07
6187,萬潤,tpex,普通股,2026-08-28,23,當日本益比為70.76、股價淨值比為15.6且為其所屬產業類別股價淨值比之3.22倍、當日週轉率達6.32%、摩根士丹利證券公司當日買進該有價證券之成交金額達1,1365.00,70.76,tpex-attention,2026-09-07
6207,雷科,tpex,普通股,2026-08-05,21,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達60.28%，當日之前一個營業日當日沖銷成交量占總成交量達65.86%（第十三款),104.50,165.87,tpex-attention,2026-09-07
6209,今國光,twse,普通股,2026-08-28,3,08月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.39%，且08月27日當日沖銷成交量占該日總成交量比率64.83%<font co,76.70,33.20,twse-notice,2026-09-07
6209,今國光,twse,普通股,2026-09-01,3,最近六個營業日之累積週轉率為53.52%。且09月01日之週轉率為11.97%<font color='#FF0000'>﹝第十款﹞</font>。,81.90,35.45,twse-notice,2026-09-07
6209,今國光,twse,普通股,2026-09-03,3,09月02日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.04%，且09月02日當日沖銷成交量占該日總成交量比率66.75%<font co,81.10,35.11,twse-notice,2026-09-07
6213,聯茂,twse,普通股,2026-08-10,6,最近六個營業日累積收盤價漲幅達50.73%。且六個營業日起迄兩個營業日收盤價價差達138.50元﹝第一款﹞。最近九十個營業日起迄兩個營業日之收盤價漲幅達189.,427.50,66.28,twse-notice,2026-09-07
6213,聯茂,twse,普通股,2026-08-11,6,最近六個營業日累積收盤價漲幅達46.58%。且六個營業日起迄兩個營業日收盤價價差達142.00元﹝第一款﹞。最近九十個營業日起迄兩個營業日之收盤價漲幅達179.,452.00,70.08,twse-notice,2026-09-07
6213,聯茂,twse,普通股,2026-08-12,6,最近六個營業日累積收盤價漲幅達41.97%。且六個營業日起迄兩個營業日收盤價價差達123.00元﹝第一款﹞。最近九十個營業日起迄兩個營業日之收盤價漲幅達174.,464.00,71.94,twse-notice,2026-09-07
6213,聯茂,twse,普通股,2026-08-13,6,最近六個營業日累積收盤價漲幅達33.04%。且六個營業日起迄兩個營業日收盤價價差達94.00 元﹝第一款﹞。,469.00,72.71,twse-notice,2026-09-07
6213,聯茂,twse,普通股,2026-08-14,6,最近六個營業日累積收盤價漲幅達25.41%。且六個營業日起迄兩個營業日收盤價價差達91.00 元﹝第一款﹞。,480.00,74.42,twse-notice,2026-09-07
6213,聯茂,twse,普通股,2026-08-28,6,08月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.36%，且08月27日當日沖銷成交量占該日總成交量比率63.38%<font co,582.00,90.23,twse-notice,2026-09-07
6217,中探針,tpex,普通股,2026-08-06,35,最近六個營業日(含當日)累積之最後成交價漲幅達38.87%(第一款),161.50,,tpex-attention,2026-09-07
6217,中探針,tpex,普通股,2026-08-07,21,最近六個營業日(含當日)累積之最後成交價漲幅達50.8%(第一款),165.00,,tpex-attention,2026-09-07
6217,中探針,tpex,普通股,2026-08-10,19,最近六個營業日(含當日)累積之最後成交價漲幅達41.45%(第一款),165.00,,tpex-attention,2026-09-07
6217,中探針,tpex,普通股,2026-08-28,23,當日本益比為N/A、股價淨值比為6.81且為其所屬產業類別股價淨值比之1.72倍、當日週轉率達8.32%、元大證券公司當日賣出該有價證券之成交金額達5.33億元,175.00,,tpex-attention,2026-09-07
6217,中探針,tpex,普通股,2026-09-01,25,當日本益比為N/A、股價淨值比為7.37且為其所屬產業類別股價淨值比之1.88倍、當日週轉率達5.34%、單一投資人當日買進該有價證券之成交金額達1.19億元，,189.50,,tpex-attention,2026-09-07
6217,中探針,tpex,普通股,2026-09-03,23,當日本益比為N/A、股價淨值比為7.61且為其所屬產業類別股價淨值比之2.05倍、當日週轉率達11.25%(第六款),195.50,,tpex-attention,2026-09-07
6217,中探針,tpex,普通股,2026-09-07,21,最近六個營業日(自當日之前一個營業日起)之當日沖銷成交量占總成交量比率達60.49%，當日之前一個營業日當日沖銷成交量占總成交量達62.42%（第十三款),181.50,,tpex-attention,2026-09-07
