stock_id,name,period,market,報表日期,出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1225,福懋油,2026-07,twse,1150817,1150817,11507,1225,福懋油,食品工業,903312,1006736,1006566,-10.273199726641344,-10.25804567211688,7332413,7238277,1.3005304991781883,-
1227,佳格,2026-07,twse,1150817,1150817,11507,1227,佳格,食品工業,2077948,1949498,1928591,6.588875700308489,7.744358446140213,16011645,14983683,6.860542898565059,-
1229,聯華,2026-07,twse,1150817,1150817,11507,1229,聯華,食品工業,2104623,1027017,978972,104.92581914418165,114.98296171902771,7138630,7510611,-4.952739530778521,本公司本月營收成長主因今年度7月認列聯強現金股利收入，而去年度於6月認列。
1231,聯華食,2026-07,twse,1150817,1150817,11507,1231,聯華食,食品工業,1184866,1030161,1144425,15.017555508313748,3.533739650916399,7510816,7249873,3.5992768425046893,-
1232,大統益,2026-07,twse,1150817,1150817,11507,1232,大統益,食品工業,2488656,1866048,1758494,33.365058133552836,41.52200689908524,13970653,12259872,13.954313715510244,-
1233,天仁,2026-07,twse,1150817,1150817,11507,1233,天仁,食品工業,166958,195470,160451,-14.586381541924592,4.0554437180198315,1298392,1239896,4.717815042551956,-
1234,黑松,2026-07,twse,1150817,1150817,11507,1234,黑松,食品工業,866862,728270,846219,19.03030469468741,2.439439435890709,5303478,5542937,-4.320074357691599,-
1235,興泰,2026-07,twse,1150817,1150817,11507,1235,興泰,食品工業,8605,11632,12929,-26.023039889958735,-33.44419522004795,102031,81099,25.81042922847384,"泰宇網通累計1-7月營收較去年同期增加22,793仟元"
1236,宏亞,2026-07,twse,1150817,1150817,11507,1236,宏亞,食品工業,167970,110212,136074,52.406271549377564,23.440186957096873,1053238,986056,6.813203306911575,-
1256,鮮活果汁-KY,2026-07,twse,1150817,1150817,11507,1256,鮮活果汁-KY,食品工業,619291,575547,507659,7.600421859552738,21.989563860780564,3267034,2302848,41.869285337113,-
1301,台塑,2026-07,twse,1150817,1150817,11507,1301,台塑,塑膠工業,15293925,13976274,14597054,9.427770234040919,4.7740523533036185,104533015,107186360,-2.4754502345261096,-
1303,南亞,2026-07,twse,1150817,1150817,11507,1303,南亞,塑膠工業,30572583,27134592,21152898,12.67014075612414,44.53141597903039,182815859,152420499,19.941779615876996,-
1304,台聚,2026-07,twse,1150817,1150817,11507,1304,台聚,塑膠工業,3340929,2879163,3514742,16.03820276934651,-4.945256294772134,25101536,27236359,-7.838136514502544,-
1305,華夏,2026-07,twse,1150817,1150817,11507,1305,華夏,塑膠工業,567866,564306,752645,0.6308633968095324,-24.55061815331265,5971245,5872691,1.6781744518824504,-
1307,三芳,2026-07,twse,1150817,1150817,11507,1307,三芳,塑膠工業,1066159,852934,960365,24.999003439891013,11.016019950747893,6729552,6366002,5.71080562023072,-
1308,亞聚,2026-07,twse,1150817,1150817,11507,1308,亞聚,塑膠工業,501654,516682,465643,-2.9085588427698275,7.733607076666029,3353897,3341065,0.38406915160285715,-
1309,台達化,2026-07,twse,1150817,1150817,11507,1309,台達化,塑膠工業,1032063,601607,1154534,71.55102916023252,-10.607829652483167,7206165,9236533,-21.981927634535598,-
1310,台苯,2026-07,twse,1150817,1150817,11507,1310,台苯,塑膠工業,668728,569505,782309,17.422674076610388,-14.518687628545754,4831128,5522392,-12.517474311856168,-
1312,國喬,2026-07,twse,1150817,1150817,11507,1312,國喬,塑膠工業,1422114,1277524,1497211,11.3179869810665,-5.015792697221701,14287870,12613760,13.272093332995079,-
1313,聯成,2026-07,twse,1150817,1150817,11507,1313,聯成,塑膠工業,5091842,5262701,5132015,-3.2466028375923313,-0.7827919442947848,36313833,34266655,5.974256897850111,-
1314,中石化,2026-07,twse,1150817,1150817,11507,1314,中石化,塑膠工業,1059916,1040669,1645709,1.8494833611840076,-35.59517508866999,9039607,13050763,-30.735030587866778,-
1315,達新,2026-07,twse,1150817,1150817,11507,1315,達新,塑膠工業,218590,204130,227995,7.083721158085534,-4.125090462510142,1185558,1385519,-14.432209157723568,-
1316,上曜,2026-07,twse,1150817,1150817,11507,1316,上曜,建材營造,695494,677646,344236,2.6338235597937567,102.03987961747174,4672189,2057347,127.0977623123372,主因子公司營收上升，致本年度營收較去年同期增加。
1319,東陽,2026-07,twse,1150817,1150817,11507,1319,東陽,汽車工業,2035775,1806325,1659710,12.702586743803025,22.658476480830988,13329502,14844436,-10.205399518041641,-
1321,大洋,2026-07,twse,1150817,1150817,11507,1321,大洋,塑膠工業,297426,306226,293248,-2.873694591576156,1.4247326494980357,2214488,2245692,-1.3895048831273389,-
1323,永裕,2026-07,twse,1150817,1150817,11507,1323,永裕,塑膠工業,189518,181453,146930,4.444677134023687,28.985231062410673,1270546,1192557,6.539645484450638,-
1324,地球,2026-07,twse,1150817,1150817,11507,1324,地球,塑膠工業,56386,55838,52909,0.9814105089723844,6.571660776049443,388812,429671,-9.509368796125408,-
1325,恆大,2026-07,twse,1150817,1150817,11507,1325,恆大,塑膠工業,19967,21606,19998,-7.585855780801629,-0.155015501550155,143345,186124,-22.98413960585416,-
1326,台化,2026-07,twse,1150817,1150817,11507,1326,台化,塑膠工業,31267016,27666322,23302893,13.014718761677104,34.176541942667804,200171109,175759849,13.888985532753843,-
1337,再生-KY,2026-07,twse,1150817,1150817,11507,1337,再生-KY,塑膠工業,50904,44343,51850,14.796021920032475,-1.824493731918997,335072,402164,-16.68274634228822,-
1338,廣華-KY,2026-07,twse,1150817,1150817,11507,1338,廣華-KY,汽車工業,370408,447304,444675,-17.190993150072433,-16.701411142969583,2887005,2947899,-2.0656745702617356,-
1339,昭輝,2026-07,twse,1150817,1150817,11507,1339,昭輝,汽車工業,141514,123393,138894,14.685598048511666,1.8863305830345443,947051,1046687,-9.519178130615934,-
1340,勝悅-KY,2026-07,twse,1150817,1150817,11507,1340,勝悅-KY,塑膠工業,7274,5224,3045,39.241960183767226,138.88341543513957,36000,26557,35.55748013706368,公司停業舊營業項目並新增項目，營收較去年成長；更正114年第3季及全年財報，致本、去年營收及累積營收產生差異。
1341,富林-KY,2026-07,twse,1150817,1150817,11507,1341,富林-KY,塑膠工業,265664,190490,216790,39.463488897054965,22.544397804326767,1601619,1490052,7.4874568135877135,-
1342,八貫,2026-07,twse,1150817,1150817,11507,1342,八貫,其他,337627,308127,190833,9.573974367712015,76.92275445022611,2249775,1677237,34.13578403052163,主要係航海航太的客戶強勁拉貨及戶外產品熱銷使得客戶增加出貨所致
1402,遠東新,2026-07,twse,1150817,1150817,11507,1402,遠東新,紡織纖維,23366547,22922082,19378881,1.9390254340770616,20.577380087116484,153880588,143269056,7.406715934528109,-
1409,新纖,2026-07,twse,1150817,1150817,11507,1409,新纖,紡織纖維,4641142,3554062,2970720,30.586973440530862,56.22953358108472,26696360,23144742,15.345247745686688,本月營收增加，係因聚酯部門業內收入及業外收入增加所致。
1410,南染,2026-07,twse,1150817,1150817,11507,1410,南染,紡織纖維,18088,12793,13835,41.38982255921207,30.74087459342248,124853,118172,5.653623531801103,-
1413,宏洲,2026-07,twse,1150817,1150817,11507,1413,宏洲,紡織纖維,173552,166491,170323,4.241070087872617,1.895809726226053,1180716,1379260,-14.394965416237692,-
1414,東和,2026-07,twse,1150817,1150817,11507,1414,東和,紡織纖維,30089,35054,35243,-14.16386147087351,-14.624180688363646,270794,295023,-8.212580036132776,-
1416,廣豐,2026-07,twse,1150817,1150817,11507,1416,廣豐,其他,44583,48734,25586,-8.517667336972135,74.24763542562339,271689,188408,44.20247547874825,數位科技營收增加
1417,嘉裕,2026-07,twse,1150817,1150817,11507,1417,嘉裕,紡織纖維,24710,28158,26883,-12.245187868456567,-8.083175240858536,170002,166778,1.933108683399489,-
1418,東華,2026-07,twse,1150817,1150817,11507,1418,東華,紡織纖維,834,1173,18,-28.900255754475705,4533.333333333333,4260,3566,19.461581604038138,配合客戶生產線出貨
1419,新紡,2026-07,twse,1150817,1150817,11507,1419,新紡,紡織纖維,429159,323245,328379,32.76585871397856,30.690147664741048,2990623,2328919,28.412495239207548,-
1423,利華,2026-07,twse,1150817,1150817,11507,1423,利華,紡織纖維,5951,2884,5403,106.34535367545077,10.14251341847122,50350,48314,4.214099432876599,-
1432,大魯閣,2026-07,twse,1150817,1150817,11507,1432,大魯閣,運動休閒,70081,65915,118010,6.32026094212243,-40.614354715702056,466582,780221,-40.19873856253549,-
1434,福懋,2026-07,twse,1150817,1150817,11507,1434,福懋,紡織纖維,2152442,2148851,2186035,0.1671125638771604,-1.5367091560748112,16362565,17119383,-4.420825213151666,-
1435,中福,2026-07,twse,1150817,1150817,11507,1435,中福,其他,499,499,499,0.0,0.0,3489,3489,0.0,-
1436,華友聯,2026-07,twse,1150817,1150817,11507,1436,華友聯,建材營造,88560,245835,1472403,-63.97583745194948,-93.98534232815337,571602,3125871,-81.71383272054413,本月及累計營收較去年同期減少，係今年交屋數量較去年同期減少所致。
1437,勤益控,2026-07,twse,1150817,1150817,11507,1437,勤益控,其他,107578,117312,163031,-8.29753136933988,-34.01377652102974,517443,552755,-6.388363741621514,-
1438,三地開發,2026-07,twse,1150817,1150817,11507,1438,三地開發,建材營造,39787,1115,0,3468.3408071748877,,431482,241,178938.17427385892,因本年已有建案完工交屋，故營收變化大。
1439,雋揚,2026-07,twse,1150817,1150817,11507,1439,雋揚,建材營造,22489,22042,151483,2.0279466473096814,-85.15410970207878,137640,384743,-64.22546998905763,主係本公司按持有比例陸續認列聯合營運建案交屋之營收。
1440,南紡,2026-07,twse,1150817,1150817,11507,1440,南紡,紡織纖維,1300342,1046100,1118170,24.303795048274544,16.291977069676346,7863682,9010790,-12.73038213075657,-
1441,大東,2026-07,twse,1150817,1150817,11507,1441,大東,紡織纖維,89328,90177,123213,-0.9414817525533118,-27.501156533807308,694451,900970,-22.921850894036428,-
1442,名軒,2026-07,twse,1150817,1150817,11507,1442,名軒,建材營造,271346,256823,243543,5.6548673600105905,11.41605383854186,1103780,2381198,-53.64602187638323,本年累計認收93戶，去年累計認收205戶，故兩期差異大
1443,立益物流,2026-07,twse,1150817,1150817,11507,1443,立益物流,其他,79430,79901,83755,-0.5894794808575612,-5.163870813682765,545690,589361,-7.409889694092415,-
1444,力麗,2026-07,twse,1150817,1150817,11507,1444,力麗,紡織纖維,517228,659642,564196,-21.589589504610075,-8.324766570482598,5015111,4184849,19.839712257240343,-
1445,大宇,2026-07,twse,1150817,1150817,11507,1445,大宇,紡織纖維,66134,55138,60875,19.942689252421196,8.639014373716632,373243,463702,-19.508002984675503,-
1446,宏和,2026-07,twse,1150817,1150817,11507,1446,宏和,紡織纖維,10920,11577,88424,-5.67504534853589,-87.6504116529449,343652,855242,-59.81815673224654,本月營建無認列收入
1447,力鵬,2026-07,twse,1150817,1150817,11507,1447,力鵬,紡織纖維,1199980,3121865,989263,-61.56207907773078,21.300402420792043,17268011,15482925,11.529384790018682,-
1449,佳和,2026-07,twse,1150817,1150817,11507,1449,佳和,紡織纖維,371228,388010,158888,-4.325146259117033,133.64130708423545,2212763,1511301,46.4144468904606,訂單增加
1451,年興,2026-07,twse,1150817,1150817,11507,1451,年興,紡織纖維,670302,640948,560734,4.5797787027964825,19.540102793838077,3877871,3688381,5.137484441005417,-
1452,宏益,2026-07,twse,1150817,1150817,11507,1452,宏益,紡織纖維,113912,127293,120814,-10.511968450739632,-5.7129140662506,838200,819863,2.236593186910496,-
1453,大將,2026-07,twse,1150817,1150817,11507,1453,大將,建材營造,106,126,124,-15.873015873015873,-14.516129032258064,860,868,-0.9216589861751152,-
1454,台富,2026-07,twse,1150817,1150817,11507,1454,台富,紡織纖維,118586,96895,126758,22.38608803343826,-6.446930371258619,760141,943959,-19.473091521983477,-
1455,集盛,2026-07,twse,1150817,1150817,11507,1455,集盛,紡織纖維,506492,464889,498260,8.949017937615215,1.652149480191065,3375827,4083584,-17.331760531924896,-
1456,怡華,2026-07,twse,1150817,1150817,11507,1456,怡華,建材營造,90897,55786,111026,62.9387301473488,-18.12998757047899,458401,571219,-19.750393456800282,-
1457,宜進,2026-07,twse,1150817,1150817,11507,1457,宜進,紡織纖維,238975,235910,242961,1.2992242804459329,-1.640592523079836,1666986,1909588,-12.704415821632729,-
1459,聯發,2026-07,twse,1150817,1150817,11507,1459,聯發,紡織纖維,95047,78449,90428,21.157694808091883,5.107931171760959,584947,706876,-17.248994165879164,-
1460,宏遠,2026-07,twse,1150817,1150817,11507,1460,宏遠,紡織纖維,517874,442538,480777,17.023622830129842,7.716051308610853,3549889,4183719,-15.149918051379645,-
1463,強盛新,2026-07,twse,1150817,1150817,11507,1463,強盛新,紡織纖維,19873,15921,25501,24.82256139689718,-22.069722755970353,135324,724321,-81.31712320918489,去年第一季子公司保強建設房屋售出入帳
1464,得力,2026-07,twse,1150817,1150817,11507,1464,得力,紡織纖維,969593,833266,931432,16.36056193340422,4.0970247962277435,6909715,7218591,-4.278895978453413,-
1465,偉全,2026-07,twse,1150817,1150817,11507,1465,偉全,紡織纖維,31816,38615,42849,-17.607147481548623,-25.74855889285631,232302,232844,-0.2327738743536445,-
1466,聚隆,2026-07,twse,1150817,1150817,11507,1466,聚隆,紡織纖維,207165,184437,192045,12.322907008897348,7.873154729360306,1318931,1537974,-14.242308387528007,-
1467,南緯,2026-07,twse,1150817,1150817,11507,1467,南緯,紡織纖維,522427,495486,553642,5.437287834570503,-5.638119940322446,2985629,2939578,1.5665854078374515,-
1468,昶和,2026-07,twse,1150817,1150817,11507,1468,昶和,紡織纖維,42981,49452,71769,-13.08541616112594,-40.11202608368516,306917,527361,-41.801346705577394,-
1470,大統新創,2026-07,twse,1150817,1150817,11507,1470,大統新創,紡織纖維,56595,74110,60175,-23.63378761300769,-5.9493144993768174,428221,472805,-9.429680312179439,-
1471,首利,2026-07,twse,1150817,1150817,11507,1471,首利,電子零組件業,8754,10539,15135,-16.937090805579277,-42.1605550049554,56102,117326,-52.18280687997545,本年累計營收較去年同期減少，主係因為客戶需求減少所致。
1472,三洋實業,2026-07,twse,1150817,1150817,11507,1472,三洋實業,建材營造,360176,334945,308984,7.532878532296347,16.5678481733682,2270821,2113181,7.459843714286661,本公司以專案收入為主要營收，因各財務報表期間所認列專案別不同，使得營業收入同期比較不具相同基礎，此為本公司營業特性。
1473,台南,2026-07,twse,1150817,1150817,11507,1473,台南,紡織纖維,663144,621453,590440,6.708632833054149,12.313528893706389,4053504,4589500,-11.678744961324764,-
1474,弘裕,2026-07,twse,1150817,1150817,11507,1474,弘裕,紡織纖維,223674,195889,245238,14.184053213809861,-8.793090793433318,1594035,1686218,-5.4668494820954345,-
1475,業旺,2026-07,twse,1150817,1150817,11507,1475,業旺,紡織纖維,127357,125099,110781,1.8049704633929928,14.962854641138824,850655,870156,-2.241092401822202,-
1476,儒鴻,2026-07,twse,1150817,1150817,11507,1476,儒鴻,紡織纖維,3752424,3762594,3044362,-0.270292250505901,23.258140786148296,23459298,22136561,5.975350010329066,-
1477,聚陽,2026-07,twse,1150817,1150817,11507,1477,聚陽,紡織纖維,2999331,2851147,2780854,5.19734689232088,7.856471429280358,20062161,20393811,-1.6262286631959078,-
1503,士電,2026-07,twse,1150817,1150817,11507,1503,士電,電機機械,2971490,3108909,2581751,-4.420167975325106,15.095917460669135,24093013,21736439,10.841582652981936,-
1504,東元,2026-07,twse,1150817,1150817,11507,1504,東元,電機機械,5528934,5277164,4857940,4.770933781857074,13.812315508219534,36316904,33926490,7.045862981994306,-
1506,正道,2026-07,twse,1150817,1150817,11507,1506,正道,電機機械,123620,117501,96365,5.207615254338261,28.283090333627353,739718,642993,15.042932038140384,-
1512,瑞利,2026-07,twse,1150817,1150817,11507,1512,瑞利,汽車工業,74442,71375,85184,4.2970227670753065,-12.610349361382418,627232,630791,-0.5642122351143247,-
1513,中興電,2026-07,twse,1150817,1150817,11507,1513,中興電,電機機械,2410391,2833330,2321409,-14.92727638503104,3.8331030852383186,16434079,15873487,3.5316247778449688,-
1514,亞力,2026-07,twse,1150817,1150817,11507,1514,亞力,電機機械,894958,1177480,840237,-23.993783333899515,6.512567287562914,6270147,5472704,14.57127957221878,-
1515,力山,2026-07,twse,1150817,1150817,11507,1515,力山,電機機械,434596,424480,415425,2.3831511496419147,4.6147920803995905,2657139,2622590,1.3173618445887463,-
1516,川飛,2026-07,twse,1150817,1150817,11507,1516,川飛,其他,7546,11413,4721,-33.88241479015158,59.83901715738191,62332,45243,37.77158897509007,客戶需求增加
1517,利奇,2026-07,twse,1150817,1150817,11507,1517,利奇,電機機械,196093,189428,143830,3.518487235255612,36.33664743099492,1184454,1200921,-1.3711976058375197,-
1519,華城,2026-07,twse,1150817,1150817,11507,1519,華城,電機機械,2049883,1729751,2235813,18.507403666770536,-8.315990648591809,12262069,12730462,-3.6793087320790088,-
1521,大億,2026-07,twse,1150817,1150817,11507,1521,大億,汽車工業,301739,320973,318508,-5.992404345536852,-5.264859909327238,2305242,2069398,11.396744367202443,-
1522,堤維西,2026-07,twse,1150817,1150817,11507,1522,堤維西,汽車工業,2356530,2320836,2228883,1.5379802795199662,5.726949328430429,15699759,11460206,36.99368929319421,-
1524,耿鼎,2026-07,twse,1150817,1150817,11507,1524,耿鼎,汽車工業,226339,176279,203569,28.398164273679793,11.185396597713797,1372773,1490769,-7.9151095843822885,-
1525,江申,2026-07,twse,1150817,1150817,11507,1525,江申,汽車工業,125585,126005,106015,-0.3333201063449863,18.459651936046786,759770,676624,12.288361039513822,-
1526,日馳,2026-07,twse,1150817,1150817,11507,1526,日馳,電機機械,60672,61113,71228,-0.7216140592018064,-14.820014600999606,390486,480221,-18.686188234167187,-
1527,鑽全,2026-07,twse,1150817,1150817,11507,1527,鑽全,電機機械,281887,260526,295508,8.199181655573724,-4.609350677477429,1614546,1852765,-12.857485973666385,-
1528,恩德,2026-07,twse,1150817,1150817,11507,1528,恩德,電機機械,317995,274993,265742,15.63748895426429,19.663056648930166,1787906,1589471,12.48434227488265,-
1529,樂事綠能,2026-07,twse,1150817,1150817,11507,1529,樂事綠能,電機機械,44186,37321,106729,18.394469601564804,-58.59981823122113,485133,582255,-16.68032047814102,"本月因無台電亭置式變壓器交貨,故較去年本月減幅大"
1530,亞崴,2026-07,twse,1150817,1150817,11507,1530,亞崴,電機機械,238923,167572,186569,42.579309192466525,28.061467875156108,1151286,1222872,-5.8539242046591955,-
1531,高林股,2026-07,twse,1150817,1150817,11507,1531,高林股,電機機械,140170,176746,138008,-20.69410340262297,1.5665758506753231,921432,937634,-1.7279663493431339,-
1532,勤美,2026-07,twse,1150817,1150817,11507,1532,勤美,電機機械,1245914,1305359,994227,-4.553919649690238,25.314842586250425,8160651,7076399,15.322086841061394,-
1533,車王電,2026-07,twse,1150817,1150817,11507,1533,車王電,汽車工業,385966,458717,301044,-15.859669469411424,28.209165437610448,3092728,2030457,52.31684295702888,"本年度累計營收較去年同期增加約1,062,271仟元，主要係電動巴士營收增加約11.90億所致"
1535,中宇,2026-07,twse,1150817,1150817,11507,1535,中宇,電機機械,672022,798088,1073688,-15.796002445845572,-37.40993659238065,4859156,6613141,-26.522721956177858,-
1536,和大,2026-07,twse,1150817,1150817,11507,1536,和大,汽車工業,439713,366996,401230,19.814112415394174,9.591256885078383,2794930,2766515,1.027104497897174,-
1537,廣隆,2026-07,twse,1150817,1150817,11507,1537,廣隆,電機機械,606200,570579,566123,6.2429567158973605,7.07920363595897,4043764,3980168,1.5978220014833544,-
1538,正峰,2026-07,twse,1150817,1150817,11507,1538,正峰,電機機械,3385,10936,13820,-69.04718361375274,-75.50651230101302,37811,74721,-49.397090510030644,終端市場需求持續轉弱，客戶下單態度轉為審慎及部份客戶庫存水位偏高，持續進行庫存去化與調整作業
1539,巨庭,2026-07,twse,1150817,1150817,11507,1539,巨庭,電機機械,115130,100767,123095,14.253674317981085,-6.470612128843576,668722,846242,-20.977450894661338,-
1540,喬福,2026-07,twse,1150817,1150817,11507,1540,喬福,電機機械,20417,30666,34730,-33.42137872562447,-41.212208465303775,222272,325089,-31.627338974865346,大陸巿場衰退
1541,錩泰,2026-07,twse,1150817,1150817,11507,1541,錩泰,電機機械,222307,187639,337344,18.475903197096553,-34.10079918421552,1424388,2280581,-37.54275774462736,-
1558,伸興,2026-07,twse,1150817,1150817,11507,1558,伸興,電機機械,936760,777552,748666,20.475543757845134,25.12388702038025,5155027,4972988,3.6605557865814276,-
1560,中砂,2026-07,twse,1150817,1150817,11507,1560,中砂,電機機械,886323,832959,700303,6.406557825775338,26.562787821842832,5672178,4590522,23.562810503903478,-
1563,巧新,2026-07,twse,1150817,1150817,11507,1563,巧新,汽車工業,650057,749164,580762,-13.229012606051546,11.931737958061994,4501785,4213835,6.83344269531199,-
1568,倉佑,2026-07,twse,1150817,1150817,11507,1568,倉佑,汽車工業,94387,101779,79855,-7.262794879100797,18.19798384572037,649562,621821,4.461251710701311,-
1582,信錦,2026-07,twse,1150817,1150817,11507,1582,信錦,電子零組件業,868532,624512,709152,39.0737087517934,22.47473038220297,4990204,5106450,-2.276454288204134,-
1583,程泰,2026-07,twse,1150817,1150817,11507,1583,程泰,電機機械,441308,382226,356086,15.457347223893718,23.932982481760025,2417968,2235817,8.146954782077424,-
1587,吉茂,2026-07,twse,1150817,1150817,11507,1587,吉茂,汽車工業,237679,185923,239559,27.83733050779086,-0.7847753580537571,1590023,1438322,10.547081946879766,-
1589,永冠-KY,2026-07,twse,1150817,1150817,11507,1589,永冠-KY,電機機械,728061,720239,712038,1.08602838779905,2.2503012479671027,4707677,4462363,5.497401264755915,-
1590,亞德客-KY,2026-07,twse,1150817,1150817,11507,1590,亞德客-KY,電機機械,3994281,3912577,2649095,2.0882400525280396,50.77907738303081,26172168,19697987,32.86722140693869,本月營業收入換算匯率為4.7520020；本年累計營業收入換算匯率為4.6302622。
1597,直得,2026-07,twse,1150817,1150817,11507,1597,直得,電機機械,136585,131807,92443,3.6249971549310733,47.75050571703645,894243,617428,44.83356763865584,-
1598,岱宇,2026-07,twse,1150817,1150817,11507,1598,岱宇,運動休閒,477072,420998,450913,13.319303179587552,5.801340835150018,3389002,3616187,-6.282446123499698,-
1603,華電,2026-07,twse,1150817,1150817,11507,1603,華電,電器電纜,504831,483897,491968,4.3261272543537155,2.6146009496552622,3313185,3342688,-0.8826130347791956,-
1604,聲寶,2026-07,twse,1150817,1150817,11507,1604,聲寶,電器電纜,800422,828708,720933,-3.413264985978173,11.025851223345304,5596222,5612982,-0.2985935105439497,-
1605,華新,2026-07,twse,1150817,1150817,11507,1605,華新,電器電纜,15713997,16719950,14274827,-6.01648330288069,10.081873496610502,106481838,105446135,0.9822104906927125,-
1608,華榮,2026-07,twse,1150817,1150817,11507,1608,華榮,電器電纜,1267960,1102958,888754,14.959953144181375,42.66714973997304,7985424,6689227,19.377380973915223,-
1609,大亞,2026-07,twse,1150817,1150817,11507,1609,大亞,電器電纜,2905704,3369481,2605220,-13.764048528541933,11.53392035989283,20928260,17748989,17.912406165782176,-
1611,中電,2026-07,twse,1150817,1150817,11507,1611,中電,電器電纜,88821,83645,90240,6.18805666806145,-1.5724734042553192,597620,653444,-8.543042709092134,-
1612,宏泰,2026-07,twse,1150817,1150817,11507,1612,宏泰,電器電纜,746815,717168,695123,4.133898891194253,7.436381762652077,4718567,4721901,-0.07060715588912178,-
1614,三洋電,2026-07,twse,1150817,1150817,11507,1614,三洋電,電器電纜,511916,461010,474252,11.042276740200863,7.941769354689068,3162275,3360647,-5.902791932624878,-
1615,大山,2026-07,twse,1150817,1150817,11507,1615,大山,電器電纜,494555,633108,443485,-21.884575775381137,11.515609321623053,3422879,3307842,3.477705404308912,-
1616,億泰,2026-07,twse,1150817,1150817,11507,1616,億泰,電器電纜,532980,572015,511929,-6.824121745059133,4.112093669239289,3322349,3051248,8.884921841816857,-
1617,榮星,2026-07,twse,1150817,1150817,11507,1617,榮星,電器電纜,419782,376197,299036,11.585685159637105,40.378415976671704,2441171,1902914,28.285934098966113,-
1618,合機,2026-07,twse,1150817,1150817,11507,1618,合機,電器電纜,670446,323809,233579,107.04983493355651,187.03179652280386,2960881,2885946,2.596548930575971,115年7月超高壓線及其相關附屬器材與高壓線出貨量較去年同期增加。
1623,大東電,2026-07,twse,1150817,1150817,11507,1623,大東電,電器電纜,619085,602591,540606,2.737179944605877,14.516857008616256,3917253,3779216,3.6525300485603363,-
1626,艾美特-KY,2026-07,twse,1150817,1150817,11507,1626,艾美特-KY,電器電纜,672217,1079582,620253,-37.733585776717284,8.377871610455733,5558068,5693641,-2.38113010637657,-
1702,南僑,2026-07,twse,1150817,1150817,11507,1702,南僑,食品工業,1864175,1874328,1704755,-0.5416874741240594,9.351490390114709,13408320,13331304,0.5777079271465116,-
1707,葡萄王,2026-07,twse,1150817,1150817,11507,1707,葡萄王,生技醫療業,716707,819639,755035,-12.558211602912989,-5.076320965253267,5408332,5576338,-3.0128374571268814,-
1708,東鹼,2026-07,twse,1150817,1150817,11507,1708,東鹼,化學工業,639793,519370,513249,23.186360398174713,24.65547911442594,3948212,3480471,13.439014432242073,-
1709,和益,2026-07,twse,1150817,1150817,11507,1709,和益,化學工業,1130202,1030724,616618,9.651274249944699,83.29046508535268,6243291,5433638,14.900753417875832,因原料成本上漲，調高產品售價所致。
1710,東聯,2026-07,twse,1150817,1150817,11507,1710,東聯,化學工業,2249785,1513960,1720409,48.60267114058495,30.770357513823747,12826934,13670021,-6.167415543838594,無
1711,永光,2026-07,twse,1150817,1150817,11507,1711,永光,化學工業,781404,690754,621609,13.123340581451574,25.706674131166054,4958416,4549582,8.986188181683504,-
1712,興農,2026-07,twse,1150817,1150817,11507,1712,興農,化學工業,1571098,1716087,1292618,-8.448814075277069,21.543874524414793,11740107,11154333,5.251537675986542,-
1713,國化,2026-07,twse,1150817,1150817,11507,1713,國化,化學工業,33259,26893,35405,23.671587401926153,-6.061290778138681,259700,246193,5.486346078076956,-
1714,和桐,2026-07,twse,1150817,1150817,11507,1714,和桐,化學工業,3330687,3074967,1877684,8.316186807858426,77.38272254543362,20347302,12620503,61.22417624717493,115年7月營收較去年同期增加達50%以上，主係產品銷量、售價皆較去年同期增加。
1717,長興,2026-07,twse,1150817,1150817,11507,1717,長興,化學工業,4092959,3831479,3304430,6.824518678035297,23.862784201813927,26261809,23769815,10.483859466302114,-
1718,中纖,2026-07,twse,1150817,1150817,11507,1718,中纖,化學工業,4902256,4113665,4409611,19.170034506942105,11.172073908560188,28661443,27803708,3.0849662210522424,本月份自結異業別合併營收資訊，未經會計師簽證或核閱。
1720,生達,2026-07,twse,1150817,1150817,11507,1720,生達,生技醫療業,597173,615012,561502,-2.9005938095516837,6.352782358744937,4121661,4029267,2.29307216424228,-
1721,三晃,2026-07,twse,1150817,1150817,11507,1721,三晃,化學工業,99976,141052,176838,-29.121175169441056,-43.46463995295129,906380,1066880,-15.043866226754648,-
1722,台肥,2026-07,twse,1150817,1150817,11507,1722,台肥,化學工業,986349,815569,898712,20.939981779591918,9.751399781019948,7736290,7241664,6.830280996190931,-
1723,中碳,2026-07,twse,1150817,1150817,11507,1723,中碳,化學工業,683318,674339,467445,1.3315261315154543,46.181475895559906,4003451,3590526,11.500404119062221,-
1725,元禎,2026-07,twse,1150817,1150817,11507,1725,元禎,化學工業,856636,586499,699940,46.05924306776312,22.38706174814984,5467504,4982092,9.743136015954743,-
1726,永記,2026-07,twse,1150817,1150817,11507,1726,永記,化學工業,844085,746600,756644,13.057192606482722,11.556425478824917,6019627,5772961,4.272781333530575,-
1727,中華化,2026-07,twse,1150817,1150817,11507,1727,中華化,化學工業,235237,224411,177598,4.824184197744318,32.454757373393846,1392746,1147464,21.376008310500374,-
